"";"AgeGrp_min";"AgeGrp_max";"NUTS";"date";"Year";"WeekNo";"male_covid_death";"female_covid_death";"nc_covid_death";"total_covid_death";"country";"type"
"2083";"20";"29";"Spain";"2020/08/10";"2020/08/10";"33";0;0;0;0;"Spain";"AgeGender"
"2084";"30";"39";"Spain";"2020/08/10";"2020/08/10";"33";0;0;0;0;"Spain";"AgeGender"
"2085";"40";"49";"Spain";"2020/08/10";"2020/08/10";"33";0;0;0;0;"Spain";"AgeGender"
"2086";"50";"59";"Spain";"2020/08/10";"2020/08/10";"33";0;0;0;0;"Spain";"AgeGender"
"2087";"60";"69";"Spain";"2020/08/10";"2020/08/10";"33";0;0;0;0;"Spain";"AgeGender"
"2088";"70";"79";"Spain";"2020/08/10";"2020/08/10";"33";0;0;0;0;"Spain";"AgeGender"
"2089";"80";NA;"Spain";"2020/08/10";"2020/08/10";"33";0;0;0;0;"Spain";"AgeGender"
"2090";NA;NA;"Spain";"2020/08/10";"2020/08/10";"33";0;0;0;0;"Spain";"AgeGender"
"2091";"0";"9";"Spain";"2020/09/28";"2020/09/28";"40";0;0;0;0;"Spain";"AgeGender"
"2092";"10";"19";"Spain";"2020/09/28";"2020/09/28";"40";0;0;0;0;"Spain";"AgeGender"
"2093";"20";"29";"Spain";"2020/09/28";"2020/09/28";"40";0;0;0;0;"Spain";"AgeGender"
"2094";"30";"39";"Spain";"2020/09/28";"2020/09/28";"40";0;0;0;0;"Spain";"AgeGender"
"2095";"40";"49";"Spain";"2020/09/28";"2020/09/28";"40";0;0;0;0;"Spain";"AgeGender"
"2096";"50";"59";"Spain";"2020/09/28";"2020/09/28";"40";0;0;0;0;"Spain";"AgeGender"
"2097";"60";"69";"Spain";"2020/09/28";"2020/09/28";"40";0;0;0;0;"Spain";"AgeGender"
"2098";"70";"79";"Spain";"2020/09/28";"2020/09/28";"40";0;0;0;0;"Spain";"AgeGender"
"2099";"80";NA;"Spain";"2020/09/28";"2020/09/28";"40";0;0;0;0;"Spain";"AgeGender"
"2100";NA;NA;"Spain";"2020/09/28";"2020/09/28";"40";0;0;0;0;"Spain";"AgeGender"
"2101";"0";"9";"Spain";"2020/11/15";"2020/11/15";"46";0;0;0;0;"Spain";"AgeGender"
"2102";"10";"19";"Spain";"2020/11/15";"2020/11/15";"46";0;0;0;0;"Spain";"AgeGender"
"2103";"20";"29";"Spain";"2020/11/15";"2020/11/15";"46";0;0;0;0;"Spain";"AgeGender"
"2104";"30";"39";"Spain";"2020/11/15";"2020/11/15";"46";0;0;0;0;"Spain";"AgeGender"
"2105";"40";"49";"Spain";"2020/11/15";"2020/11/15";"46";0;0;0;0;"Spain";"AgeGender"
"2106";"50";"59";"Spain";"2020/11/15";"2020/11/15";"46";0;0;0;0;"Spain";"AgeGender"
"2107";"60";"69";"Spain";"2020/11/15";"2020/11/15";"46";0;0;0;0;"Spain";"AgeGender"
"2108";"70";"79";"Spain";"2020/11/15";"2020/11/15";"46";0;0;0;0;"Spain";"AgeGender"
"2109";"80";NA;"Spain";"2020/11/15";"2020/11/15";"46";0;0;0;0;"Spain";"AgeGender"
"2110";NA;NA;"Spain";"2020/11/15";"2020/11/15";"46";0;0;0;0;"Spain";"AgeGender"
"2111";"0";"9";"Spain";"2020/05/20";"2020/05/20";"21";0;0;0;0;"Spain";"AgeGender"
"2112";"10";"19";"Spain";"2020/05/20";"2020/05/20";"21";0;0;0;0;"Spain";"AgeGender"
"2113";"20";"29";"Spain";"2020/05/20";"2020/05/20";"21";0;0;0;0;"Spain";"AgeGender"
"2114";"30";"39";"Spain";"2020/05/20";"2020/05/20";"21";0;0;0;0;"Spain";"AgeGender"
"2115";"40";"49";"Spain";"2020/05/20";"2020/05/20";"21";0;0;0;0;"Spain";"AgeGender"
"2116";"50";"59";"Spain";"2020/05/20";"2020/05/20";"21";0;0;0;0;"Spain";"AgeGender"
"2117";"60";"69";"Spain";"2020/05/20";"2020/05/20";"21";0;0;0;0;"Spain";"AgeGender"
"2118";"70";"79";"Spain";"2020/05/20";"2020/05/20";"21";0;0;0;0;"Spain";"AgeGender"
"2119";"80";NA;"Spain";"2020/05/20";"2020/05/20";"21";0;0;0;0;"Spain";"AgeGender"
"2120";NA;NA;"Spain";"2020/05/20";"2020/05/20";"21";0;0;0;0;"Spain";"AgeGender"
"2121";"0";"9";"Spain";"2020/09/12";"2020/09/12";"37";0;0;0;0;"Spain";"AgeGender"
"2122";"10";"19";"Spain";"2020/09/12";"2020/09/12";"37";0;0;0;0;"Spain";"AgeGender"
"2123";"20";"29";"Spain";"2020/09/12";"2020/09/12";"37";0;0;0;0;"Spain";"AgeGender"
"2124";"30";"39";"Spain";"2020/09/12";"2020/09/12";"37";0;0;0;0;"Spain";"AgeGender"
"2125";"40";"49";"Spain";"2020/09/12";"2020/09/12";"37";0;0;0;0;"Spain";"AgeGender"
"2126";"50";"59";"Spain";"2020/09/12";"2020/09/12";"37";0;0;0;0;"Spain";"AgeGender"
"2127";"60";"69";"Spain";"2020/09/12";"2020/09/12";"37";0;0;0;0;"Spain";"AgeGender"
"2128";"70";"79";"Spain";"2020/09/12";"2020/09/12";"37";0;0;0;0;"Spain";"AgeGender"
"2129";"80";NA;"Spain";"2020/09/12";"2020/09/12";"37";0;0;0;0;"Spain";"AgeGender"
"2130";NA;NA;"Spain";"2020/09/12";"2020/09/12";"37";0;0;0;0;"Spain";"AgeGender"
"2131";"0";"9";"Spain";"2020/10/08";"2020/10/08";"41";0;0;0;0;"Spain";"AgeGender"
"2132";"10";"19";"Spain";"2020/10/08";"2020/10/08";"41";0;0;0;0;"Spain";"AgeGender"
"2133";"20";"29";"Spain";"2020/10/08";"2020/10/08";"41";0;0;0;0;"Spain";"AgeGender"
"2134";"30";"39";"Spain";"2020/10/08";"2020/10/08";"41";0;0;0;0;"Spain";"AgeGender"
"2135";"40";"49";"Spain";"2020/10/08";"2020/10/08";"41";0;0;0;0;"Spain";"AgeGender"
"2136";"50";"59";"Spain";"2020/10/08";"2020/10/08";"41";0;0;0;0;"Spain";"AgeGender"
"2137";"60";"69";"Spain";"2020/10/08";"2020/10/08";"41";0;0;0;0;"Spain";"AgeGender"
"2138";"70";"79";"Spain";"2020/10/08";"2020/10/08";"41";0;0;0;0;"Spain";"AgeGender"
"2139";"80";NA;"Spain";"2020/10/08";"2020/10/08";"41";0;0;0;0;"Spain";"AgeGender"
"2140";NA;NA;"Spain";"2020/10/08";"2020/10/08";"41";0;0;0;0;"Spain";"AgeGender"
"2141";"0";"9";"Spain";"2020/05/16";"2020/05/16";"20";0;0;0;0;"Spain";"AgeGender"
"2142";"10";"19";"Spain";"2020/05/16";"2020/05/16";"20";0;0;0;0;"Spain";"AgeGender"
"2143";"20";"29";"Spain";"2020/05/16";"2020/05/16";"20";0;0;0;0;"Spain";"AgeGender"
"2144";"30";"39";"Spain";"2020/05/16";"2020/05/16";"20";0;0;0;0;"Spain";"AgeGender"
"2145";"40";"49";"Spain";"2020/05/16";"2020/05/16";"20";0;0;0;0;"Spain";"AgeGender"
"2146";"50";"59";"Spain";"2020/05/16";"2020/05/16";"20";0;0;0;0;"Spain";"AgeGender"
"2147";"60";"69";"Spain";"2020/05/16";"2020/05/16";"20";0;0;0;0;"Spain";"AgeGender"
"2148";"70";"79";"Spain";"2020/05/16";"2020/05/16";"20";0;0;0;0;"Spain";"AgeGender"
"2149";"80";NA;"Spain";"2020/05/16";"2020/05/16";"20";0;0;0;0;"Spain";"AgeGender"
"2150";NA;NA;"Spain";"2020/05/16";"2020/05/16";"20";0;0;0;0;"Spain";"AgeGender"
"2151";"0";"9";"Spain";"2020/06/15";"2020/06/15";"25";0;0;0;0;"Spain";"AgeGender"
"2152";"10";"19";"Spain";"2020/06/15";"2020/06/15";"25";0;0;0;0;"Spain";"AgeGender"
"2153";"20";"29";"Spain";"2020/06/15";"2020/06/15";"25";0;0;0;0;"Spain";"AgeGender"
"2154";"30";"39";"Spain";"2020/06/15";"2020/06/15";"25";0;0;0;0;"Spain";"AgeGender"
"2155";"40";"49";"Spain";"2020/06/15";"2020/06/15";"25";0;0;0;0;"Spain";"AgeGender"
"2156";"50";"59";"Spain";"2020/06/15";"2020/06/15";"25";0;0;0;0;"Spain";"AgeGender"
"2157";"60";"69";"Spain";"2020/06/15";"2020/06/15";"25";0;0;0;0;"Spain";"AgeGender"
"2158";"70";"79";"Spain";"2020/06/15";"2020/06/15";"25";0;0;0;0;"Spain";"AgeGender"
"2159";"80";NA;"Spain";"2020/06/15";"2020/06/15";"25";0;0;0;0;"Spain";"AgeGender"
"2160";NA;NA;"Spain";"2020/06/15";"2020/06/15";"25";0;0;0;0;"Spain";"AgeGender"
"2161";"0";"9";"Spain";"2020/08/15";"2020/08/15";"33";0;0;0;0;"Spain";"AgeGender"
"2162";"10";"19";"Spain";"2020/08/15";"2020/08/15";"33";0;0;0;0;"Spain";"AgeGender"
"2163";"20";"29";"Spain";"2020/08/15";"2020/08/15";"33";0;0;0;0;"Spain";"AgeGender"
"2164";"30";"39";"Spain";"2020/08/15";"2020/08/15";"33";0;0;0;0;"Spain";"AgeGender"
"2165";"40";"49";"Spain";"2020/08/15";"2020/08/15";"33";0;0;0;0;"Spain";"AgeGender"
"2166";"50";"59";"Spain";"2020/08/15";"2020/08/15";"33";0;0;0;0;"Spain";"AgeGender"
"2167";"60";"69";"Spain";"2020/08/15";"2020/08/15";"33";0;0;0;0;"Spain";"AgeGender"
"2168";"70";"79";"Spain";"2020/08/15";"2020/08/15";"33";0;0;0;0;"Spain";"AgeGender"
"2169";"80";NA;"Spain";"2020/08/15";"2020/08/15";"33";0;0;0;0;"Spain";"AgeGender"
"2170";NA;NA;"Spain";"2020/08/15";"2020/08/15";"33";0;0;0;0;"Spain";"AgeGender"
"2171";"0";"9";"Spain";"2020/05/13";"2020/05/13";"20";0;0;0;0;"Spain";"AgeGender"
"2172";"10";"19";"Spain";"2020/05/13";"2020/05/13";"20";0;0;0;0;"Spain";"AgeGender"
"2173";"20";"29";"Spain";"2020/05/13";"2020/05/13";"20";0;0;0;0;"Spain";"AgeGender"
"2174";"30";"39";"Spain";"2020/05/13";"2020/05/13";"20";0;0;0;0;"Spain";"AgeGender"
"2175";"40";"49";"Spain";"2020/05/13";"2020/05/13";"20";0;0;0;0;"Spain";"AgeGender"
"2176";"50";"59";"Spain";"2020/05/13";"2020/05/13";"20";0;0;0;0;"Spain";"AgeGender"
"2177";"60";"69";"Spain";"2020/05/13";"2020/05/13";"20";0;0;0;0;"Spain";"AgeGender"
"2178";"70";"79";"Spain";"2020/05/13";"2020/05/13";"20";0;0;0;0;"Spain";"AgeGender"
"2179";"80";NA;"Spain";"2020/05/13";"2020/05/13";"20";0;0;0;0;"Spain";"AgeGender"
"2180";NA;NA;"Spain";"2020/05/13";"2020/05/13";"20";0;0;0;0;"Spain";"AgeGender"
"2181";"0";"9";"Spain";"2020/08/26";"2020/08/26";"35";0;0;0;0;"Spain";"AgeGender"
"2182";"10";"19";"Spain";"2020/08/26";"2020/08/26";"35";0;0;0;0;"Spain";"AgeGender"
"2183";"20";"29";"Spain";"2020/08/26";"2020/08/26";"35";0;0;0;0;"Spain";"AgeGender"
"2184";"30";"39";"Spain";"2020/08/26";"2020/08/26";"35";0;0;0;0;"Spain";"AgeGender"
"2185";"40";"49";"Spain";"2020/08/26";"2020/08/26";"35";0;0;0;0;"Spain";"AgeGender"
"2186";"50";"59";"Spain";"2020/08/26";"2020/08/26";"35";0;0;0;0;"Spain";"AgeGender"
"2187";"60";"69";"Spain";"2020/08/26";"2020/08/26";"35";0;0;0;0;"Spain";"AgeGender"
"2188";"70";"79";"Spain";"2020/08/26";"2020/08/26";"35";0;0;0;0;"Spain";"AgeGender"
"2189";"80";NA;"Spain";"2020/08/26";"2020/08/26";"35";0;0;0;0;"Spain";"AgeGender"
"2190";NA;NA;"Spain";"2020/08/26";"2020/08/26";"35";0;0;0;0;"Spain";"AgeGender"
"2191";"0";"9";"Spain";"2020/08/17";"2020/08/17";"34";0;0;0;0;"Spain";"AgeGender"
"2192";"10";"19";"Spain";"2020/08/17";"2020/08/17";"34";0;0;0;0;"Spain";"AgeGender"
"2193";"20";"29";"Spain";"2020/08/17";"2020/08/17";"34";0;0;0;0;"Spain";"AgeGender"
"2194";"30";"39";"Spain";"2020/08/17";"2020/08/17";"34";0;0;0;0;"Spain";"AgeGender"
"2195";"40";"49";"Spain";"2020/08/17";"2020/08/17";"34";0;0;0;0;"Spain";"AgeGender"
"2196";"50";"59";"Spain";"2020/08/17";"2020/08/17";"34";0;0;0;0;"Spain";"AgeGender"
"2197";"60";"69";"Spain";"2020/08/17";"2020/08/17";"34";0;0;0;0;"Spain";"AgeGender"
"2198";"70";"79";"Spain";"2020/08/17";"2020/08/17";"34";0;0;0;0;"Spain";"AgeGender"
"2199";"80";NA;"Spain";"2020/08/17";"2020/08/17";"34";0;0;0;0;"Spain";"AgeGender"
"2200";NA;NA;"Spain";"2020/08/17";"2020/08/17";"34";0;0;0;0;"Spain";"AgeGender"
"2201";"0";"9";"Spain";"2020/09/15";"2020/09/15";"38";0;0;0;0;"Spain";"AgeGender"
"2202";"10";"19";"Spain";"2020/09/15";"2020/09/15";"38";0;0;0;0;"Spain";"AgeGender"
"2203";"20";"29";"Spain";"2020/09/15";"2020/09/15";"38";0;0;0;0;"Spain";"AgeGender"
"2204";"30";"39";"Spain";"2020/09/15";"2020/09/15";"38";0;0;0;0;"Spain";"AgeGender"
"2205";"40";"49";"Spain";"2020/09/15";"2020/09/15";"38";0;0;0;0;"Spain";"AgeGender"
"2206";"50";"59";"Spain";"2020/09/15";"2020/09/15";"38";0;0;0;0;"Spain";"AgeGender"
"2207";"60";"69";"Spain";"2020/09/15";"2020/09/15";"38";0;0;0;0;"Spain";"AgeGender"
"2208";"70";"79";"Spain";"2020/09/15";"2020/09/15";"38";0;0;0;0;"Spain";"AgeGender"
"2209";"80";NA;"Spain";"2020/09/15";"2020/09/15";"38";0;0;0;0;"Spain";"AgeGender"
"2210";NA;NA;"Spain";"2020/09/15";"2020/09/15";"38";0;0;0;0;"Spain";"AgeGender"
"2211";"0";"9";"Spain";"2020/05/12";"2020/05/12";"20";0;0;0;0;"Spain";"AgeGender"
"2212";"10";"19";"Spain";"2020/05/12";"2020/05/12";"20";0;0;0;0;"Spain";"AgeGender"
"2213";"20";"29";"Spain";"2020/05/12";"2020/05/12";"20";0;0;0;0;"Spain";"AgeGender"
"2214";"30";"39";"Spain";"2020/05/12";"2020/05/12";"20";0;0;0;0;"Spain";"AgeGender"
"2215";"40";"49";"Spain";"2020/05/12";"2020/05/12";"20";0;0;0;0;"Spain";"AgeGender"
"2216";"50";"59";"Spain";"2020/05/12";"2020/05/12";"20";0;0;0;0;"Spain";"AgeGender"
"2217";"60";"69";"Spain";"2020/05/12";"2020/05/12";"20";0;0;0;0;"Spain";"AgeGender"
"2218";"70";"79";"Spain";"2020/05/12";"2020/05/12";"20";0;0;0;0;"Spain";"AgeGender"
"2219";"80";NA;"Spain";"2020/05/12";"2020/05/12";"20";0;0;0;0;"Spain";"AgeGender"
"2220";NA;NA;"Spain";"2020/05/12";"2020/05/12";"20";0;0;0;0;"Spain";"AgeGender"
"2221";"0";"9";"Spain";"2020/06/29";"2020/06/29";"27";0;0;0;0;"Spain";"AgeGender"
"2222";"10";"19";"Spain";"2020/06/29";"2020/06/29";"27";0;0;0;0;"Spain";"AgeGender"
"2223";"20";"29";"Spain";"2020/06/29";"2020/06/29";"27";0;0;0;0;"Spain";"AgeGender"
"2224";"30";"39";"Spain";"2020/06/29";"2020/06/29";"27";0;0;0;0;"Spain";"AgeGender"
"2225";"40";"49";"Spain";"2020/06/29";"2020/06/29";"27";0;0;0;0;"Spain";"AgeGender"
"2226";"50";"59";"Spain";"2020/06/29";"2020/06/29";"27";0;0;0;0;"Spain";"AgeGender"
"2227";"60";"69";"Spain";"2020/06/29";"2020/06/29";"27";0;0;0;0;"Spain";"AgeGender"
"2228";"70";"79";"Spain";"2020/06/29";"2020/06/29";"27";0;0;0;0;"Spain";"AgeGender"
"2229";"80";NA;"Spain";"2020/06/29";"2020/06/29";"27";0;0;0;0;"Spain";"AgeGender"
"2230";NA;NA;"Spain";"2020/06/29";"2020/06/29";"27";0;0;0;0;"Spain";"AgeGender"
"2231";"0";"9";"Spain";"2020/06/26";"2020/06/26";"26";0;0;0;0;"Spain";"AgeGender"
"2232";"10";"19";"Spain";"2020/06/26";"2020/06/26";"26";0;0;0;0;"Spain";"AgeGender"
"2233";"20";"29";"Spain";"2020/06/26";"2020/06/26";"26";0;0;0;0;"Spain";"AgeGender"
"2234";"30";"39";"Spain";"2020/06/26";"2020/06/26";"26";0;0;0;0;"Spain";"AgeGender"
"2235";"40";"49";"Spain";"2020/06/26";"2020/06/26";"26";0;0;0;0;"Spain";"AgeGender"
"2236";"50";"59";"Spain";"2020/06/26";"2020/06/26";"26";0;0;0;0;"Spain";"AgeGender"
"2237";"60";"69";"Spain";"2020/06/26";"2020/06/26";"26";0;0;0;0;"Spain";"AgeGender"
"2238";"70";"79";"Spain";"2020/06/26";"2020/06/26";"26";0;0;0;0;"Spain";"AgeGender"
"2239";"80";NA;"Spain";"2020/06/26";"2020/06/26";"26";0;0;0;0;"Spain";"AgeGender"
"2240";NA;NA;"Spain";"2020/06/26";"2020/06/26";"26";0;0;0;0;"Spain";"AgeGender"
"2241";"0";"9";"Spain";"2020/09/20";"2020/09/20";"38";0;0;0;0;"Spain";"AgeGender"
"2242";"10";"19";"Spain";"2020/09/20";"2020/09/20";"38";0;0;0;0;"Spain";"AgeGender"
"2243";"20";"29";"Spain";"2020/09/20";"2020/09/20";"38";0;0;0;0;"Spain";"AgeGender"
"2244";"30";"39";"Spain";"2020/09/20";"2020/09/20";"38";0;0;0;0;"Spain";"AgeGender"
"2245";"40";"49";"Spain";"2020/09/20";"2020/09/20";"38";0;0;0;0;"Spain";"AgeGender"
"2246";"50";"59";"Spain";"2020/09/20";"2020/09/20";"38";0;0;0;0;"Spain";"AgeGender"
"2247";"60";"69";"Spain";"2020/09/20";"2020/09/20";"38";0;0;0;0;"Spain";"AgeGender"
"2248";"70";"79";"Spain";"2020/09/20";"2020/09/20";"38";0;0;0;0;"Spain";"AgeGender"
"2249";"80";NA;"Spain";"2020/09/20";"2020/09/20";"38";0;0;0;0;"Spain";"AgeGender"
"2250";NA;NA;"Spain";"2020/09/20";"2020/09/20";"38";0;0;0;0;"Spain";"AgeGender"
"2251";"0";"9";"Spain";"2020/05/15";"2020/05/15";"20";0;0;0;0;"Spain";"AgeGender"
"2252";"10";"19";"Spain";"2020/05/15";"2020/05/15";"20";0;0;0;0;"Spain";"AgeGender"
"2253";"20";"29";"Spain";"2020/05/15";"2020/05/15";"20";0;0;0;0;"Spain";"AgeGender"
"2254";"30";"39";"Spain";"2020/05/15";"2020/05/15";"20";0;0;0;0;"Spain";"AgeGender"
"2255";"40";"49";"Spain";"2020/05/15";"2020/05/15";"20";0;0;0;0;"Spain";"AgeGender"
"2256";"50";"59";"Spain";"2020/05/15";"2020/05/15";"20";0;0;0;0;"Spain";"AgeGender"
"2257";"60";"69";"Spain";"2020/05/15";"2020/05/15";"20";0;0;0;0;"Spain";"AgeGender"
"2258";"70";"79";"Spain";"2020/05/15";"2020/05/15";"20";0;0;0;0;"Spain";"AgeGender"
"2259";"80";NA;"Spain";"2020/05/15";"2020/05/15";"20";0;0;0;0;"Spain";"AgeGender"
"2260";NA;NA;"Spain";"2020/05/15";"2020/05/15";"20";0;0;0;0;"Spain";"AgeGender"
"2261";"0";"9";"Spain";"2020/07/31";"2020/07/31";"31";0;0;0;0;"Spain";"AgeGender"
"2262";"10";"19";"Spain";"2020/07/31";"2020/07/31";"31";0;0;0;0;"Spain";"AgeGender"
"2263";"20";"29";"Spain";"2020/07/31";"2020/07/31";"31";0;0;0;0;"Spain";"AgeGender"
"2264";"30";"39";"Spain";"2020/07/31";"2020/07/31";"31";0;0;0;0;"Spain";"AgeGender"
"2265";"40";"49";"Spain";"2020/07/31";"2020/07/31";"31";0;0;0;0;"Spain";"AgeGender"
"2266";"50";"59";"Spain";"2020/07/31";"2020/07/31";"31";0;0;0;0;"Spain";"AgeGender"
"2267";"60";"69";"Spain";"2020/07/31";"2020/07/31";"31";0;0;0;0;"Spain";"AgeGender"
"2268";"70";"79";"Spain";"2020/07/31";"2020/07/31";"31";0;0;0;0;"Spain";"AgeGender"
"2269";"80";NA;"Spain";"2020/07/31";"2020/07/31";"31";0;0;0;0;"Spain";"AgeGender"
"2270";NA;NA;"Spain";"2020/07/31";"2020/07/31";"31";0;0;0;0;"Spain";"AgeGender"
"2271";"0";"9";"Spain";"2020/05/28";"2020/05/28";"22";0;0;0;0;"Spain";"AgeGender"
"2272";"10";"19";"Spain";"2020/05/28";"2020/05/28";"22";0;0;0;0;"Spain";"AgeGender"
"2273";"20";"29";"Spain";"2020/05/28";"2020/05/28";"22";0;0;0;0;"Spain";"AgeGender"
"2274";"30";"39";"Spain";"2020/05/28";"2020/05/28";"22";0;0;0;0;"Spain";"AgeGender"
"2275";"40";"49";"Spain";"2020/05/28";"2020/05/28";"22";0;0;0;0;"Spain";"AgeGender"
"2276";"50";"59";"Spain";"2020/05/28";"2020/05/28";"22";0;0;0;0;"Spain";"AgeGender"
"2277";"60";"69";"Spain";"2020/05/28";"2020/05/28";"22";0;0;0;0;"Spain";"AgeGender"
"2278";"70";"79";"Spain";"2020/05/28";"2020/05/28";"22";0;0;0;0;"Spain";"AgeGender"
"2279";"80";NA;"Spain";"2020/05/28";"2020/05/28";"22";0;0;0;0;"Spain";"AgeGender"
"2280";NA;NA;"Spain";"2020/05/28";"2020/05/28";"22";0;0;0;0;"Spain";"AgeGender"
"2281";"0";"9";"Spain";"2020/09/16";"2020/09/16";"38";0;0;0;0;"Spain";"AgeGender"
"2282";"10";"19";"Spain";"2020/09/16";"2020/09/16";"38";0;0;0;0;"Spain";"AgeGender"
"2283";"20";"29";"Spain";"2020/09/16";"2020/09/16";"38";0;0;0;0;"Spain";"AgeGender"
"2284";"30";"39";"Spain";"2020/09/16";"2020/09/16";"38";0;0;0;0;"Spain";"AgeGender"
"2285";"40";"49";"Spain";"2020/09/16";"2020/09/16";"38";0;0;0;0;"Spain";"AgeGender"
"2286";"50";"59";"Spain";"2020/09/16";"2020/09/16";"38";0;0;0;0;"Spain";"AgeGender"
"2287";"60";"69";"Spain";"2020/09/16";"2020/09/16";"38";0;0;0;0;"Spain";"AgeGender"
"2288";"70";"79";"Spain";"2020/09/16";"2020/09/16";"38";0;0;0;0;"Spain";"AgeGender"
"2289";"80";NA;"Spain";"2020/09/16";"2020/09/16";"38";0;0;0;0;"Spain";"AgeGender"
"2290";NA;NA;"Spain";"2020/09/16";"2020/09/16";"38";0;0;0;0;"Spain";"AgeGender"
"2291";"0";"9";"Spain";"2020/09/29";"2020/09/29";"40";0;0;0;0;"Spain";"AgeGender"
"2292";"10";"19";"Spain";"2020/09/29";"2020/09/29";"40";0;0;0;0;"Spain";"AgeGender"
"2293";"20";"29";"Spain";"2020/09/29";"2020/09/29";"40";0;0;0;0;"Spain";"AgeGender"
"2294";"30";"39";"Spain";"2020/09/29";"2020/09/29";"40";0;0;0;0;"Spain";"AgeGender"
"2295";"40";"49";"Spain";"2020/09/29";"2020/09/29";"40";0;0;0;0;"Spain";"AgeGender"
"2296";"50";"59";"Spain";"2020/09/29";"2020/09/29";"40";0;0;0;0;"Spain";"AgeGender"
"2297";"60";"69";"Spain";"2020/09/29";"2020/09/29";"40";0;0;0;0;"Spain";"AgeGender"
"2298";"70";"79";"Spain";"2020/09/29";"2020/09/29";"40";0;0;0;0;"Spain";"AgeGender"
"2299";"80";NA;"Spain";"2020/09/29";"2020/09/29";"40";0;0;0;0;"Spain";"AgeGender"
"2300";NA;NA;"Spain";"2020/09/29";"2020/09/29";"40";0;0;0;0;"Spain";"AgeGender"
"2301";"0";"9";"Spain";"2020/05/09";"2020/05/09";"19";0;0;0;0;"Spain";"AgeGender"
"2302";"10";"19";"Spain";"2020/05/09";"2020/05/09";"19";0;0;0;0;"Spain";"AgeGender"
"2303";"20";"29";"Spain";"2020/05/09";"2020/05/09";"19";0;0;0;0;"Spain";"AgeGender"
"2304";"30";"39";"Spain";"2020/05/09";"2020/05/09";"19";0;0;0;0;"Spain";"AgeGender"
"2305";"40";"49";"Spain";"2020/05/09";"2020/05/09";"19";0;0;0;0;"Spain";"AgeGender"
"2306";"50";"59";"Spain";"2020/05/09";"2020/05/09";"19";0;0;0;0;"Spain";"AgeGender"
"2307";"60";"69";"Spain";"2020/05/09";"2020/05/09";"19";0;0;0;0;"Spain";"AgeGender"
"2308";"70";"79";"Spain";"2020/05/09";"2020/05/09";"19";0;0;0;0;"Spain";"AgeGender"
"2309";"80";NA;"Spain";"2020/05/09";"2020/05/09";"19";0;0;0;0;"Spain";"AgeGender"
"2310";NA;NA;"Spain";"2020/05/09";"2020/05/09";"19";0;0;0;0;"Spain";"AgeGender"
"2311";"0";"9";"Spain";"2020/05/23";"2020/05/23";"21";0;0;0;0;"Spain";"AgeGender"
"2312";"10";"19";"Spain";"2020/05/23";"2020/05/23";"21";0;0;0;0;"Spain";"AgeGender"
"2313";"20";"29";"Spain";"2020/05/23";"2020/05/23";"21";0;0;0;0;"Spain";"AgeGender"
"2314";"30";"39";"Spain";"2020/05/23";"2020/05/23";"21";0;0;0;0;"Spain";"AgeGender"
"2315";"40";"49";"Spain";"2020/05/23";"2020/05/23";"21";0;0;0;0;"Spain";"AgeGender"
"2316";"50";"59";"Spain";"2020/05/23";"2020/05/23";"21";0;0;0;0;"Spain";"AgeGender"
"2317";"60";"69";"Spain";"2020/05/23";"2020/05/23";"21";0;0;0;0;"Spain";"AgeGender"
"2318";"70";"79";"Spain";"2020/05/23";"2020/05/23";"21";0;0;0;0;"Spain";"AgeGender"
"2319";"80";NA;"Spain";"2020/05/23";"2020/05/23";"21";0;0;0;0;"Spain";"AgeGender"
"2320";NA;NA;"Spain";"2020/05/23";"2020/05/23";"21";0;0;0;0;"Spain";"AgeGender"
"2321";"0";"9";"Spain";"2020/05/31";"2020/05/31";"22";0;0;0;0;"Spain";"AgeGender"
"2322";"10";"19";"Spain";"2020/05/31";"2020/05/31";"22";0;0;0;0;"Spain";"AgeGender"
"2323";"20";"29";"Spain";"2020/05/31";"2020/05/31";"22";0;0;0;0;"Spain";"AgeGender"
"2324";"30";"39";"Spain";"2020/05/31";"2020/05/31";"22";0;0;0;0;"Spain";"AgeGender"
"2325";"40";"49";"Spain";"2020/05/31";"2020/05/31";"22";0;0;0;0;"Spain";"AgeGender"
"2326";"50";"59";"Spain";"2020/05/31";"2020/05/31";"22";0;0;0;0;"Spain";"AgeGender"
"2327";"60";"69";"Spain";"2020/05/31";"2020/05/31";"22";0;0;0;0;"Spain";"AgeGender"
"2328";"70";"79";"Spain";"2020/05/31";"2020/05/31";"22";0;0;0;0;"Spain";"AgeGender"
"2329";"80";NA;"Spain";"2020/05/31";"2020/05/31";"22";0;0;0;0;"Spain";"AgeGender"
"2330";NA;NA;"Spain";"2020/05/31";"2020/05/31";"22";0;0;0;0;"Spain";"AgeGender"
"2331";"0";"9";"Spain";"2020/09/06";"2020/09/06";"36";0;0;0;0;"Spain";"AgeGender"
"2332";"10";"19";"Spain";"2020/09/06";"2020/09/06";"36";0;0;0;0;"Spain";"AgeGender"
"2333";"20";"29";"Spain";"2020/09/06";"2020/09/06";"36";0;0;0;0;"Spain";"AgeGender"
"2334";"30";"39";"Spain";"2020/09/06";"2020/09/06";"36";0;0;0;0;"Spain";"AgeGender"
"2335";"40";"49";"Spain";"2020/09/06";"2020/09/06";"36";0;0;0;0;"Spain";"AgeGender"
